MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
146840,,Budd's Corner,Northwest Corner of Belevue and Courts Streets,,2019,"The City of Opelousas 300 Project; National Park Service, Department of the Interior; Louisiana Department of Culture, Recreation and Tourism, Office of Cultural Development, Division of Historic Preservation",30.53421,-92.08293,100 West Bellevue Street,Opelousas,St. Landry Parish,Louisiana,"Marker is on West Bellevue Street near North Court Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=146840
146934,,Cantonment Atkinson,1829-1832,,1940,Calcasieu Chapter Daughters of the American Revolution,30.23496,-93.2212,,Lake Charles,Calcasieu Parish,Louisiana,"Marker is on Veterans Memorial Boulevard east of I-10 Service Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=146934
147001,,Barbe Pier,,,,Calcasieu Historical Preservation Society,30.21727,-93.23649,,Lake Charles,Calcasieu Parish,Louisiana,"Marker is on Shell Beach Drive west of Barbe Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=147001
147002,,Bilbo Cemetery,,,,Southwest Louisiana Historical Association,30.23549,-93.22196,,Lake Charles,Calcasieu Parish,Louisiana,"Marker can be reached from I-10 Service Road near Veterans Memorial Boulevard, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=147002
147011,,Crowley,,,1984,"The Department of Culture, Recreation and Tourism",30.22044,-92.37716,1125 North Parkerson Avenue,Crowley,Acadia Parish,Louisiana,"Marker is on North Parkerson Avenue (State Highway 13) south of West 12th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147011
147014,,Old Union Bank Building,1911,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United States Department of the Interior.",30.53407,-92.08273,,Opelousas,St. Landry Parish,Louisiana,"Marker is at the intersection of South Court Street and Bellevue Street, on the left when traveling north on South Court Street. ",,http://www.hmdb.org/m.asp?m=147014
147018,,Bloch Corner,Northwest Corner of Bellevue and Main Streets,,2019,"The City of Opelousas 300 Project; National Park Service, Department of the Interior; Louisiana Department of Culture, Recreation and Tourism, Office of Cultural Development, Division of Historic Preservation",30.53408,-92.08166,105 North Main Street,Opelousas,St. Landry Parish,Louisiana,"Marker is on North Main Street near Bellevue Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147018
147024,,Welcome to Fort Buhlow,,,,,31.32745,-92.44881,,Pineville,Rapides Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=147024
147244,,City Hall,1945,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United States Department of the Interior.",30.53408,-92.08166,105 North Main Street,Opelousas,St. Landry Parish,Louisiana,Marker is at the intersection of North Main Street and East Bellevue Street on North Main Street. ,,http://www.hmdb.org/m.asp?m=147244
147253,,Captain Daniel Johannes Goos,,,2015,"Lake Charles American Press, Maude Reid, Della Bel Krause, Carolyn Moffett, Lloyd Barras, Jim Bradshaw, and W.T. Block",30.22526,-93.22334,,Lake Charles,Calcasieu Parish,Louisiana,"Marker is on Bord du Lac Drive south of Gill Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=147253
147260,,44th Air Refueling Squadron,(SAC),,,,30.23382,-93.22176,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near Lakeshore Drive, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=147260
147300,,Adolphus W. Greely,,,1998,,30.23387,-93.22187,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147300
147304,,Thomas J. Ryan,,,1998,,30.23387,-93.22189,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147304
147313,,John Osborne,,,1998,,30.23387,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147313
147314,,Albert Weisbogel,,,1998,,30.23387,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147314
147315,,Theodore S. Wilkinson Jr.,,,1998,,30.23386,-93.22189,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147315
147317,,Vietnam Veterans Memorial,VVA-215,,,The Marine Corps League,30.23427,-93.22169,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from North Lakeshore Drive near Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147317
147326,,Why Was Fort Buhlow Built?,Was there another fort nearby?,,,,31.32745,-92.44914,135 Riverfront Street,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Riverfront Street, 1 mile north of Main Street. ",,http://www.hmdb.org/m.asp?m=147326
147330,,How Fort Buhlow was built,,,,,31.32763,-92.44904,135 Riverfront Street,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Riverfront Street, 1 mile north of Main Street. ",,http://www.hmdb.org/m.asp?m=147330
147344,,Chalmette Battlefield,,,,United States Daughters of 1812,29.94714,-89.99132,1 Battlefield Road,Chalmette,St. Bernard Parish,Louisiana,"Marker is at the intersection of West St. Bernard Highway (State Highway 46) and Battlefield Road, on the right when traveling east on West St. Bernard Highway. ",,http://www.hmdb.org/m.asp?m=147344
147588,,Who was stationed at Fort Buhlow?,How did they live?,,,,31.32764,-92.44929,135 Riverfront Street,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Riferfront Street, 1 mile north of Main Street. ",,http://www.hmdb.org/m.asp?m=147588
147589,,Let Freedom Ring,,,1982,Opelousas Elks Lodge #1048 B.P.O.E and Ladies Auxiliary,30.53336,-92.08339,,Opelousas,St. Landry Parish,Louisiana,"Memorial is on Ronald Reagan Highway (U.S. 190) near Court Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=147589
147595,,Denham Springs Historic Site,,,,City of Denham Springs,30.48888,-90.9619,,Denham Springs,Livingston Parish,Louisiana,"Marker can be reached from North River Road near Tabernacle Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=147595
147971,,Martin Freeman,,,,,30.23387,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147971
147974,,Charles W. Anderson,,,1998,,30.23387,-93.22192,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147974
147976,,Hampton M. Roach,,,1998,,30.23387,-93.22193,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147976
147979,,Plessy v. Ferguson,Press Street Railroad Yards,Site of the Arrest of Homer Adolph Plessy,,Crescent City Peace Alliance,29.96426,-90.04845,,New Orleans,Orleans Parish,Louisiana,"Marker is at the intersection of Press Street and Royal Street, on the right when traveling south on Press Street. ",,http://www.hmdb.org/m.asp?m=147979
147997,,Steven L. Bennet,,,1998,,30.23388,-93.22193,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147997
147998,,Emanual Stance,,,1998,,30.23389,-93.22193,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=147998
148002,,Deserting soldiers and the end of the war,,,,,31.32741,-92.4492,135 Riverfront Street,Pineville,Rapides Parish,Louisiana,Marker is on Riverfront Street north of Main Street. ,,http://www.hmdb.org/m.asp?m=148002
148005,,Who was Fort Buhlow named after?,Who built the fort?,,,,31.32741,-92.4492,135 Riverfront Street,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Riverfront Street, 1 mile north of Main Street. ",,http://www.hmdb.org/m.asp?m=148005
148428,,John Williams,,,1998,,30.23389,-93.22193,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=148428
148439,,Howard Gilmore,,,,,30.23391,-93.22192,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=148439
148456,,John R. Kane,,,1998,,30.23391,-93.22192,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=148456
148514,,Homer L. Wise,,,1998,,30.23391,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=148514
148816,,Parish of Jefferson,,,2008,Jefferson Parish Historical Commission,29.91199,-90.17761,,Bridge City,Jefferson Parish,Louisiana,"Marker is on U.S. 90 west of West Bank Expressway (Business U.S. 90), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=148816
148817,,J&M Recording Studio,,,,Rock and Roll Hall of Fame Museum,29.96201,-90.0669,840 North Rampart Street,New Orleans,Orleans Parish,Louisiana,"Marker is on North Rampart Street east of St. Ann Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=148817
148820,,Halfway Station,,,2011,Superior Seafood & Oyster Bar New Orleans,29.92636,-90.10176,4338 St Charles Avenue,New Orleans,Orleans Parish,Louisiana,"Marker is at the intersection of St. Charles Avenue and Napoleon Avenue, on the right when traveling west on St. Charles Avenue. ",,http://www.hmdb.org/m.asp?m=148820
148873,,St. Malo,,,,"The Philippine Louisiana Historical Society, Inc.",29.86756,-89.86028,1345 Bayou Road,St. Bernard,St. Bernard Parish,Louisiana,"Marker is on Bayou Road (State Highway 300) east of Asevado Lane, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=148873
148874,,Pops Park,"Dedicated to Richard ""Pops"" Stroman",1932-1995,,,29.91213,-90.17724,,Bridge City,Jefferson Parish,Louisiana,"Marker is on U.S. 90 just east of Westbank Expressway (Business U.S. 90), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=148874
149066,,First Recording Studio of Cosimo Matassa,,,1999,Orleans Parish Landmarks Commission,29.96198,-90.06691,840 North Rampart Street,New Orleans,Orleans Parish,Louisiana,"Marker is on North Rampart Street east of St. Ann Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=149066
149145,,Plantation of Jacques Philippe Villere,(1761-1830),,,Valero Energy Foundation,29.9306,-89.94601,2305 Highway 46,Meraux,St. Bernard Parish,Louisiana,Marker is on East St. Bernard Highway (State Highway 46) near Jacob Drive. ,,http://www.hmdb.org/m.asp?m=149145
149151,,Lacoste Plantation,,,1970,The Louisiana Tourist Commission,29.93161,-89.9563,,Chalmette,St. Bernard Parish,Louisiana,"Marker is on East St. Bernard Highway (State Highway 46) near Palmisano Boulevard (State Route 3238), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=149151
149157,,Denis de La Ronde Site,,,,Chalmette Refining,29.93762,-89.96785,,Chalmette,St. Bernard Parish,Louisiana,"Marker is on West St Bernard Highway (Louisiana Route 46) east of Fenelon Street, in the median. ",,http://www.hmdb.org/m.asp?m=149157
149174,,Faubourg Bouligny,,,1984,The Bouligny Foundation,29.92665,-90.10208,,New Orleans,Orleans Parish,Louisiana,"Marker is on Napoleon Avenue north of St. Charles Avenue, in the median. ",,http://www.hmdb.org/m.asp?m=149174
149207,,Royal Cyril Brooks,,,,The Civil Rights & Restorative Justice Project in association with the Brooks Family,29.91799,-90.06651,,Gretna,Jefferson Parish,Louisiana,"Marker is on First Street near Huey P. Long Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=149207
149209,,Henry / Church,,,,"Acadian Heritage and Culture Foundation, Inc.",29.88274,-92.07819,,Henry,Vermilion Parish,Louisiana,"Marker is on State Highway 330 east of State Highway 689, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=149209
149286,,Pops Stroman Memorial Park,1930-1995,"Founder of ABATE of LA, Inc. - Community Activist - Motorcycle Enthusist",,the State of Louisiana Department of Transportation and Development,29.91183,-90.17703,,Bridge City,Jefferson Parish,Louisiana,"Marker is on U.S. 90 east of West Bank Expressway (Business U.S. 90), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=149286
149508,,Touro Synagogue,,,1988,Orleans Parish Landmarks Commission,29.92642,-90.10061,4238 St Charles Avenue,New Orleans,Orleans Parish,Louisiana,"Marker is on St. Charles Avenue east of General Pershing Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=149508
149627,,Lake Charles 9/11 Memorial,,,,,30.2254,-93.22337,Bord du Lac Dr,Lake Charles,Calcasieu Parish,Louisiana,"Marker is on Bord du Lac Drive, 0.2 miles north of Lakeshore Drive, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=149627
149682,,Hulon Brooks Whittington,,,1998,,30.23391,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Marker is on Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=149682
149684,,Leroy Johnson,,,1998,,30.23392,-93.22191,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=149684
149704,,Jefferson J. DeBlanc,,,1998,,30.23391,-93.22189,,Lake Charles,Calcasieu Parish,Louisiana,"Memorial can be reached from Veterans Memorial Boulevard near West Pryce Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=149704
150011,,Trenton,,,1965,The Louisiana Tourist Development Commission,32.51803,-92.13511,,West Monroe,Ouachita Parish,Louisiana,"Marker can be reached from the intersection of Trenton Street and Claiborne Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=150011
150031,,Old Fenner Road,,,1975,The Louisiana Tourist Development Commission.,32.4034,-92.20575,215 Mt Vernon Church Road,West Monroe,Ouachita Parish,Louisiana,"Marker is on Mt. Vernon Church Road, ½ mile west of State Highway 557, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=150031
150032,,Jimmie Davis Tabernacle,,,1964,,32.30513,-92.64887,3185 LA-542,Quitman,Jackson Parish,Louisiana,"Marker is on Beech Springs Road (State Highway 542) 0.3 miles south of Parish Road 432, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=150032
150049,,"The Zulu Social Aid and Pleasure Club, Inc.",,,,,29.97094,-90.08271,732 North Broad Street,New Orleans,Orleans Parish,Louisiana,"Marker is at the intersection of North Broad Street (Business U.S. 90) and Orleans Avenue, in the median on North Broad Street. ",,http://www.hmdb.org/m.asp?m=150049
150056,,Operation Iraqi Freedom Memorial,,,,George Welch Elementary,32.49901,-92.11638,301 South Grand Street,Monroe,Ouachita Parish,Louisiana,"Memorial is on South Grand Street north of Calypso Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=150056
150058,,Prairie des Canots Seat of Justice,,,,"Fort Miro Chapter, Daughters of the American Revolution",32.49902,-92.11681,301 South Grand Street,Monroe,Ouachita Parish,Louisiana,"Marker is on South Grand Street north of Calyspo Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=150058
150081,,Site of First City Hall of West Monroe,,,,,32.50251,-92.12478,,West Monroe,Ouachita Parish,Louisiana,"Marker is at the intersection of Trenton Street and Pine Street, on the right when traveling north on Trenton Street. ",,http://www.hmdb.org/m.asp?m=150081
150100,,Restoration Park,,,,City of West Monroe,32.50825,-92.17181,700 Downing Pines Road,West Monroe,Ouachita Parish,Louisiana,"Marker can be reached from Downing Pines Road, 0.1 miles south of Mane Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=150100
